DeviceName,DeviceType,Direction,Flow,Limit,Description,Contingency,CalendarPeriod,TimeOfUse,ShadowPrice
1730 W_KRUM_5 11736 BIRDDOG 1,Line,To - From,-1550.7,1550.7,Hard Constraint,DJCKHND5,OCT_2025,PeakWE,9.52
1739 DENISND_ 6949 DENISDMA 1,Line,From - To,136.8,136.8,Hard Constraint,DRNKLWS5,OCT_2025,Off-peak,12.4
1739 DENISND_ 6949 DENISDMA 1,Line,From - To,136.8,136.8,Hard Constraint,,OCT_2025,PeakWD,24.21
1773 PARIS_E_ 1786 RENO_T8 2,Line,To - From,-209.7,209.7,Hard Constraint,DPRSHWK8,OCT_2025,PeakWD,33.86
1773 PARIS_E_ 1786 RENO_T8 2,Line,To - From,-209.7,209.7,Hard Constraint,STNSTCO8,OCT_2025,PeakWD,7.02
1773 PARIS_E_ 1786 RENO_T8 2,Line,To - From,-209.7,209.7,Hard Constraint,DPRSHWK8,OCT_2025,PeakWE,20.45
1809 WOLFECTY 1816 COMM_SW_ 1,Line,To - From,-192.6,192.6,Hard Constraint,XVLS58,OCT_2025,Off-peak,25.14
1809 WOLFECTY 1816 COMM_SW_ 1,Line,To - From,-192.6,192.6,Hard Constraint,DPRSPAC5,OCT_2025,PeakWD,49.89
1809 WOLFECTY 1816 COMM_SW_ 1,Line,To - From,-192.6,192.6,Hard Constraint,DVLSPAC5,OCT_2025,PeakWD,16.17
1809 WOLFECTY 1816 COMM_SW_ 1,Line,To - From,-192.6,192.6,Hard Constraint,DPRSPAC5,OCT_2025,PeakWE,18.34
1816 COMM_SW_ 1844 CROSRDSW 1,Line,To - From,-238.5,238.5,Hard Constraint,DPRSPAC5,OCT_2025,PeakWE,6.75
1816 COMM_SW_ 1844 CROSRDSW 1,Line,To - From,-238.5,238.5,Hard Constraint,DVLSPAC5,OCT_2025,PeakWE,8.17
1851 ROANOKE1 15855 EXCHANG 1,Line,To - From,-1550.7,1550.7,Hard Constraint,SRN2EXC5,OCT_2025,PeakWD,438.08
1851 ROANOKE1 15855 EXCHANG 1,Line,To - From,-1550.7,1550.7,Hard Constraint,SRN2EXC5,OCT_2025,PeakWE,77.43
1899 MITCHBND 1900 COMCHPKW 1,Line,To - From,-1550.7,1550.7,Hard Constraint,SWO2CPS5,OCT_2025,PeakWD,41.98
1906 VENUS_S5 11904 ENDEAVO 1,Line,From - To,1551.0,1551.0,Hard Constraint,DCDHTVW5,OCT_2025,PeakWD,6.04
1906 VENUS_S5 3389 FORTSMIT 1,Line,To - From,-1183.4,1183.4,Hard Constraint,STHSVE65,OCT_2025,PeakWD,3974.27
1906 VENUS_S5 3389 FORTSMIT 1,Line,To - From,-1193.4,1193.4,Hard Constraint,STHSVE65,OCT_2025,PeakWE,1175.53
192 TELICO 3454 MONTFTSS 1,Line,To - From,-235.8,235.8,Hard Constraint,DBBSRCH5,OCT_2025,PeakWD,424.92
192 TELICO 3454 MONTFTSS 1,Line,To - From,-235.8,235.8,Hard Constraint,DBBSRCH5,OCT_2025,PeakWE,65.47
1974 HIGHL_W_ 1984 ARGYLE1_ 1,Line,To - From,-219.3,219.3,Hard Constraint,DCNSARC8,OCT_2025,Off-peak,1271.55
1974 HIGHL_W_ 1984 ARGYLE1_ 1,Line,To - From,-219.3,219.3,Hard Constraint,DRNKLWS5,OCT_2025,Off-peak,3615.29
1974 HIGHL_W_ 1984 ARGYLE1_ 1,Line,To - From,-220.7,220.7,Hard Constraint,DRNKLWS5,OCT_2025,PeakWD,5494.01
1974 HIGHL_W_ 1984 ARGYLE1_ 1,Line,To - From,-219.2,219.2,Hard Constraint,DRNKLWS5,OCT_2025,PeakWE,1793.7
1984 ARGYLE1_ 1985 CORINTH1 1,Line,To - From,-284.4,284.4,Hard Constraint,DCNSARC8,OCT_2025,PeakWD,1314.23
1984 ARGYLE1_ 1985 CORINTH1 1,Line,To - From,-284.4,284.4,Hard Constraint,DRNKLWS5,OCT_2025,PeakWE,576.9
1988 VALVIEW_ 11710 RAYROBR 1,Line,To - From,-209.7,209.7,Hard Constraint,SWHIWBJ8,OCT_2025,Off-peak,37.96
2 KEITHSW 4 IOLA 1,Line,To - From,-227.7,227.7,Hard Constraint,SCRTIOL8,OCT_2025,Off-peak,2.05
2082 HICKS_SW 151362 CHISMG 1,Line,To - From,-556.4,556.4,Hard Constraint,XCHI85,OCT_2025,PeakWD,5.44
2082 HICKS_SW 151362 CHISMG 1,Line,From - To,548.6,548.6,Hard Constraint,,OCT_2025,PeakWE,5.86
213 HANEY 3478 NAVARRO1 1,Line,To - From,-95.1,95.1,Hard Constraint,DBBSRCH5,OCT_2025,Off-peak,36.68
213 HANEY 3478 NAVARRO1 1,Line,To - From,-95.5,95.5,Hard Constraint,DBBSRCH5,OCT_2025,PeakWD,667.78
213 HANEY 3478 NAVARRO1 1,Line,To - From,-96.0,96.0,Hard Constraint,DBBSRCH5,OCT_2025,PeakWE,73.91
213 HANEY 3515 HUBBARD_ 1,Line,To - From,-94.4,94.4,Hard Constraint,DBBSRCH5,OCT_2025,Off-peak,138.17
217 GLNHEIGHT 2316 MG_IND_T 1,Line,From - To,203.4,203.4,Hard Constraint,XVE2N58,OCT_2025,PeakWD,252.66
2241 ENNS_W_8 12320 TMPLTON 1,Line,From - To,203.4,203.4,Hard Constraint,SPEBTRU8,OCT_2025,Off-peak,135.37
2241 ENNS_W_8 12320 TMPLTON 1,Line,From - To,203.4,203.4,Hard Constraint,SPEBTRU8,OCT_2025,PeakWD,554.63
2241 ENNS_W_8 12320 TMPLTON 1,Line,From - To,203.4,203.4,Hard Constraint,SPEBTRU8,OCT_2025,PeakWE,128.31
2325 ENNS_8 12329 SHANKLS 1,Line,To - From,-163.8,163.8,Hard Constraint,SENWSHK8,OCT_2025,Off-peak,193.35
234 CHATT 3473 ASHCREEK 1,Line,To - From,-117.9,117.9,Hard Constraint,DBBSRCH5,OCT_2025,PeakWD,345.16
234 CHATT 3522 HILLBORO 1,Line,To - From,-117.9,117.9,Hard Constraint,DBBSRCH5,OCT_2025,Off-peak,154.29
2353 RNRTPL_E 2669 PLHWY190 1,Line,From - To,238.5,238.5,Hard Constraint,DALNPWS8,OCT_2025,PeakWD,29799.52
2353 RNRTPL_E 2669 PLHWY190 1,Line,From - To,238.5,238.5,Hard Constraint,DALNPWS8,OCT_2025,PeakWE,5590.44
23829 KOCHTAP 23835 SU_VEAL 1,Line,To - From,-367.7,367.7,Hard Constraint,SW_LVLT5,OCT_2025,Off-peak,41042.99
23829 KOCHTAP 23835 SU_VEAL 1,Line,To - From,-372.5,372.5,Hard Constraint,SW_LVLT5,OCT_2025,PeakWD,26275.71
23829 KOCHTAP 23835 SU_VEAL 1,Line,To - From,-372.3,372.3,Hard Constraint,SW_LVLT5,OCT_2025,PeakWE,7323.43
23851 CRTRVLL 23852 EINSTEI 1,Line,To - From,-263.6,263.6,Hard Constraint,SW_BLNG5,OCT_2025,PeakWD,420.22
23919 WRANGLE 23922 WHIT_RV 1,Line,To - From,-1710.2,1710.2,Hard Constraint,,OCT_2025,Off-peak,62
23919 WRANGLE 23922 WHIT_RV 1,Line,From - To,1710.2,1710.2,Hard Constraint,,OCT_2025,Off-peak,22.32
23919 WRANGLE 23922 WHIT_RV 1,Line,To - From,-1710.2,1710.2,Hard Constraint,,OCT_2025,PeakWD,66.24
23919 WRANGLE 23922 WHIT_RV 1,Line,From - To,1710.2,1710.2,Hard Constraint,,OCT_2025,PeakWD,25.76
23919 WRANGLE 23922 WHIT_RV 1,Line,To - From,-1710.2,1710.2,Hard Constraint,,OCT_2025,PeakWE,23.04
